offense_date,crime,a_c,district,Sport,Opponent,Outcome,GameCity,GameState,VenueName,LSUPoints,OpponentPoints,SpecialEvent,GameAttendance
2018-09-11,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,VEHICLE BURGLARY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,ASSAULT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,1,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-23,BATTERY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,NON-RESIDENTIAL BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,1,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-17,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,BATTERY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,BATTERY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,ASSAULT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,FIREARM,COMMITTED,1,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-25,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-22,OTHER,COMMITTED,1,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-17,THEFT,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-21,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,ASSAULT,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-13,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-18,NUISANCE,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,ASSAULT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-13,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-02,FIREARM,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,BATTERY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-15,OTHER,COMMITTED,1,Gameday,Auburn,W,Auburn,AL,Jordan-Hare Stadium,22,21,FALSE,86787
2018-09-26,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,THEFT,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,OTHER,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-26,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,BATTERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NON-RESIDENTIAL BURGLARY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,BATTERY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,ASSAULT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-28,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,BATTERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,BATTERY,COMMITTED,3,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-13,NUISANCE,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,NUISANCE,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,THEFT,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-27,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,BATTERY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,JUVENILE,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-23,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,BATTERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-26,JUVENILE,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,VEHICLE BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,VEHICLE BURGLARY,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-26,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,ASSAULT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-24,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,VEHICLE BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,BATTERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,VEHICLE BURGLARY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,VEHICLE BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-13,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-10,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,INDIVIDUAL ROBBERY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-21,VEHICLE BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,VEHICLE BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-03,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-18,NUISANCE,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-26,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,RESIDENTIAL BURGLARY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,NARCOTICS,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,VEHICLE BURGLARY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-21,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,RESIDENTIAL BURGLARY,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-25,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-18,NUISANCE,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,BATTERY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-17,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,INDIVIDUAL ROBBERY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,FIREARM,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,ATTEMPTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,3,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-14,VEHICLE BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-26,THEFT,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,BATTERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-04,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-11,NUISANCE,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,3,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-17,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,VEHICLE BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-17,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-24,ASSAULT,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-19,SEXUAL ASSAULT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,THEFT,COMMITTED,1,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-15,THEFT,COMMITTED,Unknown,Gameday,Auburn,W,Auburn,AL,Jordan-Hare Stadium,22,21,FALSE,86787
2018-09-16,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-21,FIREARM,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,NARCOTICS,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-05,NUISANCE,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,NON-RESIDENTIAL BURGLARY,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-25,RESIDENTIAL BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,BATTERY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,FIREARM,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-20,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,THEFT,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-25,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-24,BATTERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,INDIVIDUAL ROBBERY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-17,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-25,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-21,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,BATTERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,VICE,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,ATTEMPTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-25,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,BATTERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,BATTERY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-05,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,THEFT,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,BATTERY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,NUISANCE,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,OTHER,COMMITTED,2,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-26,NARCOTICS,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-27,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,NARCOTICS,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,VEHICLE BURGLARY,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,INDIVIDUAL ROBBERY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-08-28,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,ASSAULT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,NARCOTICS,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,VEHICLE BURGLARY,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,ASSAULT,COMMITTED,1,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-26,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-04,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,ASSAULT,COMMITTED,3,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-23,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NUISANCE,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,NON-RESIDENTIAL BURGLARY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-24,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,NON-RESIDENTIAL BURGLARY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,OTHER,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-23,OTHER,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-21,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,INDIVIDUAL ROBBERY,COMMITTED,4,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-25,NARCOTICS,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-26,THEFT,COMMITTED,1,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-18,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-06,OTHER,COMMITTED,Unknown,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,THEFT,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-22,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,3,Gameday,Louisiana Tech,W,Baton Rouge,LA,Tiger Stadium,38,21,TRUE,102321
2018-09-27,THEFT,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-20,OTHER,COMMITTED,2,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-09-27,BATTERY,COMMITTED,3,Non Gameday,NA,NA,NA,NA,NA,NA,NA,NA,NA
